favorite_count,retweet_count,texts,china,billion,products,democrats,great,dollars,tariffs,country,mueller,border,president,congressman,people,korea,party,years,farmers,going,trade,never,positive_count,negative_count,label
10060,3598,join pittsburgh tonight atpme #Trump2016 #TrumpTrain ticket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15691,6050,wow great new poll new york thank support #Trump2016 #NewYorkValues,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
14708,7003,happening country great people disenfranchised politician repub party trouble,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
8087,2223,thanks rochester rally great people thank,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
7889,1935,listened fox love much thank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8771,2371,great job fox n friend morning well spoken presidential #TrumpTrain,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
10480,3922,trump need hold massive protest rally colorado hed getk news cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7246,1520,interviewed 00 enjoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10686,4072,vote trump save west dont become like europe #WakeUpAmerica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7276,2233,great interview regarding path victory #NewDay #MakeAmericaGreatAgain,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8013,2455,great interview cnnbeing ct thrilled part teamgo trump,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
17529,4530,great new york catching many thing remember still running major business campaign loving,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
20727,9358,good morning wisconsin poll open #VoteTrump today makeamericagreatagain,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23068,12840,tweet withheld response report copyright holder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34797,12958,thest time american history america border patrol agent issue presidential primary endorsement thank,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1
19410,7154,national border patrol council nbpc said open border biggest physical economic threat facing american people,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
15680,6320,trump doctrine peace strength #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13003,4452,come show new poll hillary v bernie show poll killing cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24460,7568,million voteshundreds dels cruz kasich yet treated properly republican party rnc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
19914,5688,wow nothing opponent show really onesided unfair reporting maybe shouldnt townhall tonight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8695,4271,kirsten power anti trump operative aggressively shopping cruz story via gateway pundit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12712,3624,stand trump thank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14127,3480,interviewed 30 thing looking good great easterlook forward spending week wisconsin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
17785,4494,explain woman view total disaster since great barbara walter left ever got job wasting time,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
14065,3453,tv show failing badly soon taken thr air constantly asking go tell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
15244,6005,hillary clinton working solving terrorism problem year time change solve fast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
16861,5477,talker think future doer already building #VoteTrump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22058,7402,amazing often right criticized medium illegal immigration take oil build wall muslim nato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
16189,5717,remember recently said brussels hell hole mess failing wrote critical article right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14846,4942,politician like cruz graham watched isi many problem develop year nothing make thing better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
10871,3553,lyin ted cruz two politician much alike talk action talk isi nothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10889,3091,amazing get many tv show talking negatively beat badly zero pres run,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9894,2934,thank god politician he one heck fighter fight u people,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
14294,5339,pay disproportionate share cost nato time renegotiate time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15188,4986,nato obsolete must changed additionally focus terrorism well thing currently focused,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
25925,8202,lyin ted cruz denied anything gq model photo post melania thats call lyin ted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26061,8163,proven far correct terrorism anybody even close hopefully az ut voting today,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
0,2914,rt #Arizona made easy find polling location today primary simply visit 🇺🇸 http,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27489,12422,make america great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20896,6026,president obama look sound ridiculous making speech cuba especially shadow brussels treated badly,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
47298,17761,remember beautiful safe place brussels anymore different world u must vigilant smart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
9626,3473,here trump #AIPAC2016 case anyone missed must watch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13816,4258,please explain dummy editorial board love debate according drudge etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13056,3855,bad math good news nobody care say editorial anymore especially,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16662,5364,editorial say clinton primary vote total trump knock opponentsi apologize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14786,4645,reason lyin ted cruz lost much evangelical vote smart dont tolerate liarsa big problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
13732,4135,crazy complaining defend yet bad show total hit piece tough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
21511,5776,great news cancelled additional debate many time people ask question beat cruz debating,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
14397,4361,crazy supposedly lyin ted cruz show last night ted desperate lying getting worse ted cant win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
13535,4413,stuart stevens failed campaign manager mitt romneys historic loss telling republican party trump sad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1
9299,2316,great job television morning glad side,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
11582,3532,think beat hillaryclinton im looking forward trump president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10549,3002,great last night much appreciate thank,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7047,1436,interviewed 30 enjoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6016,1192,interviewed 40 enjoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6197,1273,interviewed 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6745,1321,interviewed 00 big win last night,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16359,5446,ohio losing job mexico losing ford many others kasich weak illegal immigration need strong border,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1
11891,3459,watching john kasich interviewed acting innocent like nice guy remember second debate put,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
0,5476,rt mathematically statistically impossible kasich get would need remaining delegate b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15959,6735,#VoteTrump #SuperTuesday ✅ florida ✅ illinois ✅ missouri ✅ north carolina ✅ ohio #TrumpTrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13952,6092,north carolina lost manufacturing job ohio lost since going mexico etc win bring back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
0,3705,rt friend #FL #OH #NC #IL #MO would honored #VOTE #SuperTuesday #LetsDoThis #MakeAmericaGreatAgain #T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
15972,5496,big news declared winner cnmi rep caucus vote thank #SuperTuesday #VoteTrump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8632,3323,good morning ohio additional information daughter #VoteTrump #SuperTuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14206,5259,dont reward mitt romney let u last presidential race voting kasich voted nafta open border etc,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
19426,7489,please remember candidate selffunding campaign kasich rubio cruz bought paid lobbyist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19990,8086,bring job back america fix military take care vet end common core obamacare protectnd build wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12177,3248,look forward tampa afternoon wonderful crowd thank florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
18006,7392,dont country dont border #VoteTrump video,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9065,2540,wishing father tremendous luck michigan mississippi idaho hawaii today amazing father,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
18495,9542,make america great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7689,2150,thank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10791,4550,michigan mississippi idaho hawaii get vote join movement today video,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11993,3385,leaving north carolina big crowd fun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8475,1990,congratulation adam scott folk trump national doral producing really great wgc tournament amazing finish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
15537,5682,using facebook twitter expose dishonest lightweight senator marco rubio record noshow senate scamming florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18683,7247,cannot let failing republican establishment could stop obama twice ruin movement million false ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
14751,5028,lindsey graham tv much like failed candidate mitt romney nasty angry jealous failure zero credibility,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
10493,3026,failed presidential candidate lindsey graham respect destroyed run brought got nasty,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
5944,1630,mary kissel snl character right shes real person right #MorningJoe major loser clue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
5735,1692,get po wsj liar fantasy pundit air blah blah real dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
13993,5957,thank america #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7703,1893,go trump doral miami watch world golf championship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9928,2620,people mad youre good gonna theyre best stop gonna happen #MAGA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1
10844,3736,teaching gop lose four year ago enough romney want,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12072,3857,phony lawsuit trump u could easily settled want go court approval rating student easy win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
0,3728,rt predicted trump reaching make peace republican establishment becomes inevitable party would,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
20602,8029,mitt romney beg endorsement four year ago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25358,9569,one beat hillary clinton mitt romney doesnt know win hillary want part trump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14920,5160,would great people florida vote guy senator never even show vote worst record marco rubio joke,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1
23365,6980,brought million people republican party dems going establishment want kill movement,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
15905,5444,failed candidate mitt romney ran one worst race presidential history working establishment bury big r win,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
8876,2258,fox call virginia trump hold big win trump big setback rubio needed win state,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
8386,2531,marco rubio criticized ted cruz underperforming tonight wow #SuperTuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7516,2138,look like rubio wont get delegate tx al didnt meet threshold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5353,1747,nearly impossible path gop nomination rubio say,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8479,2543,record democrat would much rather face cruz trump true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13264,4191,got endorsement brian france yesterday georgia also many sport great driver thank nascar georgia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
10620,4385,hillary could lose trump democratic new york #MakeAmericaGreatAgain #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7154,2525,join columbus ohio tomorrow #MakeAmericaGreatAgain #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10091,3853,thank america get vote tomorrow #Trump2016 #MakeAmericaGreatAgain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7595,1556,son eric 35 great kid enjoy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11435,3914,would people florida vote marco rubio defrauded agreeing represent senator quit,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15440,4815,good chance win texas tuesday cruz nasty guy one senate endorsement despite talk get nothing done loser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
8762,2424,making speech 00 fort worth texas really big crowd expected talking debate last nightplus plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6160,2013,yup polish immigrant hired contractor trump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,1583,cruz talk hillary time know cant beat trump win texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6120,1631,trump debate disgusting rubio said peed still junior high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7311,2255,marco cruz ted rubio easy get two politician confused looked like desperate panicked dc insider tonight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
6394,1730,thats youve never hired anyone work favorite line tonight debate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
8199,2365,tonight proved america real deal took fire side stayed composed returned fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22266,8096,mitt romney one dumbest worst candidate history republican politics pushing tax return dope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
5224,1101,melania interviewed 830 enjoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6336,2017,trump unstoppable common sense american want whether republican independent reagan democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,1313,get explaining trump win general election thank ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7790,2566,ted cruz lift bible high air lie like dogover evangelicals sc figured said,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6410,2085,ted cruz right temperment president look way totally panicked firing director comm bad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
7719,3230,wow ted cruz disloyal capable director communication used scape goatfired like dog ted panicked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
6888,2778,ted cruz talk tough immigration badly sc favor amnesty weak illegal immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4643,1802,florida start early voting march extending march absentee ballot sent #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4825,1544,matter liar sleazeball say tennessee early voting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16377,9121,hear rickets family chicago cub secretly spending better careful lot hide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6295,2343,floridian upset rubio promised elected vote trump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4621,1169,really rocked hard sc rubio cruz pummled glad jeb gone next liar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
8512,3156,reason ted cruz lost evangelicals sc world class liar evangelicals like liar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
11334,3156,la vega best hotel far trump international working wonderful team volunteer win nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
6618,1898,nevada way #VoteTrumpNV #Trump2016 caucus locator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11741,3040,number month ago expected win south carolina ted cruz yet landslide every group category win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
11564,4446,agree marco rubio ted cruz liar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7070,3129,changing theme fair balanced unfair unbalanced dying worse phony poll joke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1
9730,4399,thank south carolina together make america great #VoteTrumpSC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6687,3187,#MakeAmericaGreatAgain #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8504,3749,thank america #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7730,3187,new cbs national poll massive lead trump wall street journalnbc poll total joke wonder wsj badly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
7742,3119,love south carolina leading big state poll saturday big day make america great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
10637,4199,usa today national poll lead big number show head head matchup beat hillary bernie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7906,3329,amazing lead big number new q usa today poll press want report phony wsjnbc poll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
12502,25155,biased disgusting want trump win negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
8636,3229,beat hillary easily lindsey graham say wont yet got zero cred fox put,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,2686,zero presidential run dropping disgrace saying horrible thing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
22731,9053,interesting president obama haltingly said would never president perhaps worst president u history,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
5034,2235,scary smoothly cruz look camera lie trump cant #POTUS #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
5285,2991,busted hot water possibly illegal fundraising #SCPrimary guy bad news,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
9639,4108,thank #MakeAmericaGreatAgain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9537,3161,new ppp poll trump big cruz rubio bush debate result even stacked rnc audience wonderful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7845,2081,spent full day meeting major rally yesterday south carolina great people spirit today,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5079,2730,nevada tomorrow deadline register republican visit message,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12116,4951,ted cruz evangelical christian lie much dishonest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
12093,4418,jeb bush spent new hampshire come spent come inst big difference capability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6845,2062,buyer worthless little mort zuckerman frantically looking bleeding red ink total loser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
13599,3651,funny jeb bush called highly gifted politician great entertainer assume compliment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
10414,2557,great experience new hampshire amazing people leaving big event south carolina today,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
6890,2129,like worthless look like going business bad reporting money cred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0
6056,1858,worthless dopey mort zuckerman desperately trying sell buyer liability massive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
6265,1979,dopey mort zuckerman owner worthless major inferiority complex paper close soon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4927,1978,find polling location #FITN #NHPrimary #VoteTrumpNH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6097,2489,message great people new hampshire important day #VoteTrumpNH video,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
6423,1995,thank great night verizon wireless arena new hampshire #VoteTrumpNH #MakeAmericaGreatAgain #FITN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
15894,9006,make america great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4054,789,interviewed 40 enjoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11629,3930,poll showing best win general election state never play repubs great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
7929,2468,n oo ne done people disability spent many million dollar help outand happy done,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5825,1945,know governor jeb bush gone nasty lie far weakest lot family used private eminent domain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
5752,2075,remember want common core education c weak illegal immigration come act love leader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
11335,3525,jeb bush zero communication skill spent fortune special interest money super bowl ad weak candidate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
5295,1031,two wonderful son eric 02 enjoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
10468,4310,politician trying chip away thend amendment wont let take away gun #Trump2016 watch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17348,7584,based fraud committed senator ted cruz iowa caucus either new election take place cruz result nullified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9199,3707,finally cruz strongly told thousand caucusgoers voter trump strongly favor obamacare choice total lie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7694,3303,voter violation certificate gave poor mark unsuspecting votergrade f told clear voting cruz fraud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
8197,3664,many people voted cruz carson cruz fraud also cruz sent voter violation certificate thousand voter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
6960,3361,primetime iowa caucus cruz put release quitting race caucus vote cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13821,6525,ted cruz didnt win iowa stole poll wrong got far vote anticipated bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
21635,9112,begin today finally take country back make america great,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8794,3132,great twitter poll wasnt even thank #GOPDebate,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6128,1540,getting ready take nashua new hampshire big crowd soon fun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
13467,4143,iowa amazing last night event could worked better raised great vet happy proud,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
5921,1924,thank interest support last night #GOPDebate #IACaucus finder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9912,4019,good morning america thank support latest drudge poll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
4083,1399,america need case trump great new book esteemed jeffrey lord available,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
7369,2554,hope enough bandwidth tonight many watching watching trump tonight #GOPDebate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
