time,texts,retweet_count,favorite_count,begin_time,end_time,close_x,close_y,label
2016-05-11 14:18:21,goofy elizabeth warren one least effective senator entire u senate done nothing,5301,16902,2016-05-11 14:18:00,2016-05-11 14:23:00,2068.34,2068.76,1
2016-05-11 10:26:37,dont want hit crazy bernie sander hard yet love watching crooked hillary time come,10405,32036,2016-05-11 10:26:00,2016-05-11 10:31:00,2077.68,2080.59,1
2016-05-11 10:22:54,big win west virginia nebraska get ready november crooked hillary looking bad crazy bernie lose,5638,18701,2016-05-11 10:22:00,2016-05-11 10:27:00,2076.89,2077.43,1
2016-05-10 15:40:23,via jason greenblatt donald trump visionary talent country need,2780,7758,2016-05-10 15:40:00,2016-05-10 15:45:00,2081.97,2083.35,1
2016-05-10 15:20:24,west virginia #VoteTrump today #MakeAmericaGreatAgain #Trump2016,4182,10643,2016-05-10 15:20:00,2016-05-10 15:25:00,2081.36,2082.54,1
2016-05-10 15:19:11,nebraska #VoteTrump today #MakeAmericaGreatAgain #Trump2016,3354,8884,2016-05-10 15:19:00,2016-05-10 15:24:00,2081.4,2082.19,1
2016-05-10 14:03:51,people never asked vp tell press take position,6315,20065,2016-05-10 14:03:00,2016-05-10 14:08:00,2080.18,2080.02,0
2016-05-10 13:57:33,rosie odonnell ate cake vicious hillary commercial crooked hillary,3021,9646,2016-05-10 13:57:00,2016-05-10 14:02:00,2080.54,2080.14,0
2016-05-10 12:57:08,medium strong push crooked hillary keep pushing false narrative want raise tax exactly opposite,7532,19621,2016-05-10 12:57:00,2016-05-10 13:02:00,2078.88,2078.84,0
2016-05-10 11:31:57,#RepMikeKelly great job morning thank nice word,2273,8560,2016-05-10 11:31:00,2016-05-10 11:36:00,2075.89,2076.49,1
2016-05-10 10:27:51,get vote nebraska make america great,4575,13345,2016-05-10 10:27:00,2016-05-10 10:32:00,2073.21,2074.6,1
2016-05-10 10:20:40,get vote west virginia make america great,4698,12928,2016-05-10 10:20:00,2016-05-10 10:25:00,2073.94,2072.61,0
2016-05-09 15:15:28,#NEPrimary #VoteTrump #Trump2016,3120,7419,2016-05-09 15:15:00,2016-05-09 15:20:00,2062.19,2062.54,1
2016-05-09 15:13:26,#WVPrimary #VoteTrump #Trump2016,2963,7074,2016-05-09 15:13:00,2016-05-09 15:18:00,2062.76,2062.5,0
2016-05-09 12:17:41,chris serious lying misinformed bill clinton signed nafta,4314,9394,2016-05-09 12:17:00,2016-05-09 12:22:00,2057.24,2059.13,1
2016-05-09 12:15:04,liar signed pledge wont support reason loser,3520,10096,2016-05-09 12:15:00,2016-05-09 12:20:00,2058.11,2058.1,0
2016-05-09 12:05:45,great interview donald today started watching show due donald trump,1932,7099,2016-05-09 12:05:00,2016-05-09 12:10:00,2058.34,2056.14,0
2016-05-09 11:33:14,interviewed 30 enjoy,1164,5520,2016-05-09 11:33:00,2016-05-09 11:38:00,2055.53,2057.06,1
2016-05-09 11:24:42,good interview mr trump set fact straight thank,1667,6674,2016-05-09 11:24:00,2016-05-09 11:29:00,2056.26,2056.08,0
2016-05-09 10:39:12,wow hear gone really hostile ever since said wont watch show anymore misrepresent position,3460,10591,2016-05-09 10:39:00,2016-05-09 10:44:00,2057.16,2058.34,1
2016-05-09 10:27:02,interviewed 00,1222,5657,2016-05-09 10:27:00,2016-05-09 10:32:00,2057.65,2057.57,0
2016-05-09 10:05:49,russell moore truly terrible representative evangelicals good stand nasty guy heart,2229,7251,2016-05-09 10:05:00,2016-05-09 10:10:00,2063.09,2062.47,0
2016-05-09 09:49:25,#MattSchlapp ball #jenniferrubin time warped stupor expand #GOP,1408,5144,2016-05-09 09:49:00,2016-05-09 09:54:00,2061.34,2061.11,0
2016-05-09 09:34:48,interviewed 00,1144,5217,2016-05-09 09:34:00,2016-05-09 09:39:00,2059.33,2060.99,1
2016-05-09 09:32:05,win election crooked hillary despite people republican party currently selfishly opposed,7915,22483,2016-05-09 09:32:00,2016-05-09 09:37:00,2057.55,2060.86,1
2016-05-06 12:38:38,crooked hillary zero leadership ability bernie sander say bad judgement constantly playing woman card sad,10316,29170,2016-05-06 12:38:00,2016-05-06 12:43:00,2044.47,2045.28,1
2016-05-06 12:08:37,paul ryan said inherited something special republican party wrong didnt inherit million voter,13483,40081,2016-05-06 12:08:00,2016-05-06 12:13:00,2044.54,2044.73,1
2016-05-06 11:50:19,many would say talented person running top job time #MakeAmericaGreatAgain #TrumpTrain,2566,9303,2016-05-06 11:50:00,2016-05-06 11:55:00,2044.32,2044.58,1
2016-05-06 10:26:43,many great endorsement yesterday except paul ryan must put america first make america great,5908,18708,2016-05-06 10:26:00,2016-05-06 10:31:00,2044.45,2045.0,1
2016-05-06 10:19:08,governor rick perry said donald trump one talented people running presidency ive ever seen thank rick,6637,22455,2016-05-06 10:19:00,2016-05-06 10:24:00,2047.82,2044.32,0
2016-05-06 10:14:56,unlike crooked hillary clinton want destroy miner want wage go america bringing back job,7130,21591,2016-05-06 10:14:00,2016-05-06 10:19:00,2048.43,2047.82,0
2016-05-05 14:29:40,many report attending alvarezkhan fight weekend vega totally untrue unfortunately plan,3350,12102,2016-05-05 14:29:00,2016-05-05 14:34:00,2049.6,2049.03,0
2016-05-04 10:12:54,interviewed 30 enjoy,1954,9706,2016-05-04 10:12:00,2016-05-04 10:17:00,2058.67,2056.88,0
2016-05-04 10:09:36,interviewed good morning america 00,1610,8613,2016-05-04 10:09:00,2016-05-04 10:14:00,2054.3,2057.23,1
2016-05-04 10:04:23,interviewed 15 enjoy,1426,7639,2016-05-04 10:04:00,2016-05-04 10:09:00,2055.75,2054.3,0
2016-05-04 09:44:28,would rather run crooked hillary clinton bernie sander happen book cooked bernie,13273,30842,2016-05-04 09:44:00,2016-05-04 09:49:00,2049.32,2051.41,1
2016-05-03 15:31:51,thank america #Trump2016,3867,11148,2016-05-03 15:31:00,2016-05-03 15:36:00,2062.53,2059.87,0
2016-05-03 15:21:33,make america great #Trump2016 #VoteTrump,3987,12247,2016-05-03 15:21:00,2016-05-03 15:26:00,2063.41,2063.51,1
2016-05-03 14:22:18,make america great #INPrimary #VoteTrump,3126,8887,2016-05-03 14:22:00,2016-05-03 14:27:00,2063.35,2063.39,1
2016-05-03 11:23:58,make america great #INPrimary #VoteTrump,4391,12123,2016-05-03 11:23:00,2016-05-03 11:28:00,2057.35,2057.79,1
2016-05-02 14:27:51,campaigning indiana day thing looking great support bobby knight amazing today fun,4196,16092,2016-05-02 14:27:00,2016-05-02 14:32:00,2079.1,2079.17,1
2016-05-02 14:06:30,everybody talking protester burning american flag proudly waving mexican flag want america first voter,10450,28256,2016-05-02 14:06:00,2016-05-02 14:11:00,2078.76,2079.16,1
2016-05-02 11:21:02,gov mike penny stated donald trump taken strong stance hoosier job thanks bring back job usa,4909,15437,2016-05-02 11:21:00,2016-05-02 11:26:00,2072.26,2070.95,0
2016-05-02 11:12:40,crooked hillary clinton said used dealing men get reservation actually done poorly men,5351,15964,2016-05-02 11:12:00,2016-05-02 11:17:00,2073.8,2073.0,0
2016-05-02 10:42:59,interviewed 30 enjoy,1694,6940,2016-05-02 10:42:00,2016-05-02 10:47:00,2071.87,2073.15,1
2016-04-29 13:46:49,crooked hillary clinton perhaps dishonest person ever run presidency also one time great enablers,10203,25886,2016-04-29 13:46:00,2016-04-29 13:51:00,2056.76,2055.78,0
2016-04-29 11:22:04,wow ridiculous deal made lyinted cruz john kasich blown dumb deal dead arrival,5771,18876,2016-04-29 11:22:00,2016-04-29 11:27:00,2058.34,2058.2,0
2016-04-28 13:25:54,many false phony tv commercial broadcast indiana reminds florida thousand put upi landslide,5530,16543,2016-04-28 13:25:00,2016-04-28 13:30:00,2093.71,2094.42,1
2016-04-28 12:14:37,evansville indiana great bobby knight last night endorsed 00 afternoon see,3721,12347,2016-04-28 12:14:00,2016-04-28 12:19:00,2097.41,2095.65,0
2016-04-28 11:31:48,lyin ted cruz never beat hillary clinton path victory chosen v p candidate failed badly effort,5702,18806,2016-04-28 11:31:00,2016-04-28 11:36:00,2098.46,2099.06,1
2016-04-28 10:47:06,interviewed 00 morning enjoy,1523,7413,2016-04-28 10:47:00,2016-04-28 10:52:00,2095.42,2094.72,0
2016-04-28 10:41:35,thank wonderful review foreign policy speech soon speaking great detail numerous topic,4483,16737,2016-04-28 10:41:00,2016-04-28 10:46:00,2093.84,2094.43,1
2016-04-26 13:33:24,thank #Trump2016,4200,10282,2016-04-26 13:33:00,2016-04-26 13:38:00,2090.61,2089.47,0
2016-04-26 12:47:24,make america great,4053,10423,2016-04-26 12:47:00,2016-04-26 12:52:00,2091.1,2091.42,1
2016-04-26 10:42:39,cruzkasich pact great strain joke deal falling apart honored almost dead dumb,5293,17015,2016-04-26 10:42:00,2016-04-26 10:47:00,2089.59,2089.26,0
2016-04-25 11:59:06,show weak desperate lyin ted team guy openly cant stand win loss,6957,18670,2016-04-25 11:59:00,2016-04-25 12:04:00,2079.84,2080.21,1
2016-04-25 11:54:21,lyin ted cruz kasich unable beat team collusion two one show weakness,7832,21130,2016-04-25 11:54:00,2016-04-25 11:59:00,2080.31,2079.84,0
2016-04-22 15:00:11,met prince numerous occasion amazing talent wonderful guy greatly missed,6786,26178,2016-04-22 15:00:00,2016-04-22 15:05:00,2091.7,2090.59,0
2016-04-21 10:22:03,senator ted cruz mathematically eliminated race said kasich get reason think get,9770,26505,2016-04-21 10:22:00,2016-04-21 10:27:00,2099.04,2099.86,1
2016-04-21 10:14:48,wife melania rest family major town hall hopefully fun enjoy 7,2580,11618,2016-04-21 10:14:00,2016-04-21 10:19:00,2098.46,2098.82,1
2016-04-20 15:03:10,indiana #Trump2016,4452,14596,2016-04-20 15:03:00,2016-04-20 15:08:00,2111.04,2109.58,0
2016-04-20 12:42:59,ted cruz mathematically winning race spoiler never nice thing beat hillary,10098,27645,2016-04-20 12:42:00,2016-04-20 12:47:00,2105.95,2105.91,0
2016-04-19 15:17:06,thank eric,2034,6926,2016-04-19 15:17:00,2016-04-19 15:22:00,2099.53,2099.48,0
2016-04-19 12:13:34,big day new york country make america great,6415,17019,2016-04-19 12:13:00,2016-04-19 12:18:00,2094.2,2093.29,0
2016-04-19 11:01:10,00 enjoy,1446,6813,2016-04-19 11:01:00,2016-04-19 11:06:00,2102.2,2103.42,1
2016-04-18 11:02:24,kasich look ok poll hillary nobody view threat therefore placed zero negative ad,4707,15380,2016-04-18 11:02:00,2016-04-18 11:07:00,2088.45,2088.64,1
2016-04-18 10:58:00,lyin ted cruz cant win voter sell bossesi million vote ahead hillary would destroy k,5006,15377,2016-04-18 10:58:00,2016-04-18 11:03:00,2088.9,2088.59,0
2016-04-13 13:48:43,join pittsburgh tonight atpme #Trump2016 #TrumpTrain ticket,3598,10060,2016-04-13 13:48:00,2016-04-13 13:53:00,2077.31,2077.11,0
2016-04-12 10:13:02,wow great new poll new york thank support #Trump2016 #NewYorkValues,6050,15691,2016-04-12 10:13:00,2016-04-12 10:18:00,2042.76,2040.92,0
2016-04-11 15:29:51,happening country great people disenfranchised politician repub party trouble,7003,14708,2016-04-11 15:29:00,2016-04-11 15:34:00,2046.37,2045.85,0
2016-04-11 12:21:11,thanks rochester rally great people thank,2223,8087,2016-04-11 12:21:00,2016-04-11 12:26:00,2054.42,2054.49,1
2016-04-11 11:18:43,listened fox love much thank,1935,7889,2016-04-11 11:18:00,2016-04-11 11:23:00,2052.93,2053.23,1
2016-04-11 11:18:17,great job fox n friend morning well spoken presidential #TrumpTrain,2371,8771,2016-04-11 11:18:00,2016-04-11 11:23:00,2052.93,2053.23,1
2016-04-11 11:17:16,trump need hold massive protest rally colorado hed getk news cycle,3922,10480,2016-04-11 11:17:00,2016-04-11 11:22:00,2052.2,2053.39,1
2016-04-11 10:45:01,interviewed 00 enjoy,1520,7246,2016-04-11 10:45:00,2016-04-11 10:50:00,2055.24,2055.34,1
2016-04-08 12:11:29,vote trump save west dont become like europe #WakeUpAmerica,4072,10686,2016-04-08 12:11:00,2016-04-08 12:16:00,2050.34,2049.5,0
2016-04-08 12:08:45,great interview regarding path victory #NewDay #MakeAmericaGreatAgain,2233,7276,2016-04-08 12:08:00,2016-04-08 12:13:00,2049.78,2050.57,1
2016-04-08 12:05:56,great interview cnnbeing ct thrilled part teamgo trump,2455,8013,2016-04-08 12:05:00,2016-04-08 12:10:00,2048.94,2050.65,1
2016-04-08 12:03:23,great new york catching many thing remember still running major business campaign loving,4530,17529,2016-04-08 12:03:00,2016-04-08 12:08:00,2049.93,2049.78,0
2016-04-05 12:00:35,good morning wisconsin poll open #VoteTrump today makeamericagreatagain,9358,20727,2016-04-05 12:00:00,2016-04-05 12:05:00,2050.1,2050.76,1
2016-04-04 14:57:15,tweet withheld response report copyright holder,12840,23068,2016-04-04 14:57:00,2016-04-04 15:02:00,2065.32,2066.43,1
2016-04-01 14:25:17,thest time american history america border patrol agent issue presidential primary endorsement thank,12958,34797,2016-04-01 14:25:00,2016-04-01 14:30:00,2067.8,2067.25,0
2016-04-01 14:24:46,national border patrol council nbpc said open border biggest physical economic threat facing american people,7154,19410,2016-04-01 14:24:00,2016-04-01 14:29:00,2067.83,2066.95,0
2016-03-31 13:48:20,trump doctrine peace strength #Trump2016,6320,15680,2016-03-31 13:48:00,2016-03-31 13:53:00,2062.86,2062.99,1
2016-03-29 14:45:37,come show new poll hillary v bernie show poll killing cruz,4452,13003,2016-03-29 14:45:00,2016-03-29 14:50:00,2054.27,2054.02,0
2016-03-29 14:16:19,million voteshundreds dels cruz kasich yet treated properly republican party rnc,7568,24460,2016-03-29 14:16:00,2016-03-29 14:21:00,2050.77,2051.3,1
2016-03-29 13:34:36,wow nothing opponent show really onesided unfair reporting maybe shouldnt townhall tonight,5688,19914,2016-03-29 13:34:00,2016-03-29 13:39:00,2044.45,2044.6,1
2016-03-28 14:45:44,kirsten power anti trump operative aggressively shopping cruz story via gateway pundit,4271,8695,2016-03-28 14:45:00,2016-03-28 14:50:00,2037.72,2037.97,1
2016-03-28 12:05:54,stand trump thank,3624,12712,2016-03-28 12:05:00,2016-03-28 12:10:00,2036.84,2035.83,0
2016-03-28 11:18:50,interviewed 30 thing looking good great easterlook forward spending week wisconsin,3480,14127,2016-03-28 11:18:00,2016-03-28 11:23:00,2034.28,2034.79,1
2016-03-24 15:52:11,announced many isi fighter infiltrated europe also many u told alone fix problem,9493,22754,2016-03-24 15:52:00,2016-03-24 15:57:00,2035.04,2034.74,0
2016-03-24 15:49:02,theyre braindead puppet skeleton closet say go destroy dead show,2594,9815,2016-03-24 15:49:00,2016-03-24 15:54:00,2034.75,2035.12,1
2016-03-24 15:39:16,explain woman view total disaster since great barbara walter left ever got job wasting time,4494,17785,2016-03-24 15:39:00,2016-03-24 15:44:00,2034.56,2035.04,1
2016-03-24 15:33:34,tv show failing badly soon taken thr air constantly asking go tell,3453,14065,2016-03-24 15:33:00,2016-03-24 15:38:00,2034.31,2034.37,1
2016-03-24 14:46:29,hillary clinton working solving terrorism problem year time change solve fast,6005,15244,2016-03-24 14:46:00,2016-03-24 14:51:00,2032.74,2033.55,1
2016-03-24 14:41:46,talker think future doer already building #VoteTrump2016,5477,16861,2016-03-24 14:41:00,2016-03-24 14:46:00,2032.2,2032.74,1
2016-03-24 14:38:13,amazing often right criticized medium illegal immigration take oil build wall muslim nato,7402,22058,2016-03-24 14:38:00,2016-03-24 14:43:00,2032.25,2032.77,1
2016-03-24 14:17:57,remember recently said brussels hell hole mess failing wrote critical article right,5717,16189,2016-03-24 14:17:00,2016-03-24 14:22:00,2028.68,2029.75,1
2016-03-24 14:14:14,politician like cruz graham watched isi many problem develop year nothing make thing better,4942,14846,2016-03-24 14:14:00,2016-03-24 14:19:00,2028.07,2028.62,1
2016-03-24 14:07:07,lyin ted cruz two politician much alike talk action talk isi nothing,3553,10871,2016-03-24 14:07:00,2016-03-24 14:12:00,2028.14,2028.34,1
2016-03-24 14:02:27,amazing get many tv show talking negatively beat badly zero pres run,3091,10889,2016-03-24 14:02:00,2016-03-24 14:07:00,2029.51,2028.14,0
2016-03-24 13:40:26,thank god politician he one heck fighter fight u people,2934,9894,2016-03-24 13:40:00,2016-03-24 13:45:00,2028.91,2028.85,0
2016-03-24 11:59:06,pay disproportionate share cost nato time renegotiate time,5339,14294,2016-03-24 11:59:00,2016-03-24 12:04:00,2027.57,2028.67,1
2016-03-24 11:47:26,nato obsolete must changed additionally focus terrorism well thing currently focused,4986,15188,2016-03-24 11:47:00,2016-03-24 11:52:00,2026.19,2026.56,1
2016-03-23 14:22:51,lyin ted cruz denied anything gq model photo post melania thats call lyin ted,8202,25925,2016-03-23 14:22:00,2016-03-23 14:27:00,2043.83,2041.66,0
2016-03-22 15:32:36,proven far correct terrorism anybody even close hopefully az ut voting today,8163,26061,2016-03-22 15:32:00,2016-03-22 15:37:00,2049.64,2050.69,1
2016-03-22 15:08:32,rt #Arizona made easy find polling location today primary simply visit 🇺🇸 http,2914,0,2016-03-22 15:08:00,2016-03-22 15:13:00,2051.45,2051.66,1
2016-03-22 14:54:32,make america great,12422,27489,2016-03-22 14:54:00,2016-03-22 14:59:00,2054.61,2052.2,0
2016-03-22 14:53:34,president obama look sound ridiculous making speech cuba especially shadow brussels treated badly,6026,20896,2016-03-22 14:53:00,2016-03-22 14:58:00,2054.45,2052.83,0
2016-03-22 12:04:43,remember beautiful safe place brussels anymore different world u must vigilant smart,17761,47298,2016-03-22 12:04:00,2016-03-22 12:09:00,2048.44,2049.05,1
2016-03-22 11:11:53,here trump #AIPAC2016 case anyone missed must watch,3473,9626,2016-03-22 11:11:00,2016-03-22 11:16:00,2050.35,2051.48,1
2016-03-17 13:22:07,please explain dummy editorial board love debate according drudge etc,4258,13816,2016-03-17 13:22:00,2016-03-17 13:27:00,2037.6,2038.63,1
2016-03-17 13:11:31,bad math good news nobody care say editorial anymore especially,3855,13056,2016-03-17 13:11:00,2016-03-17 13:16:00,2038.06,2036.93,0
2016-03-17 13:08:55,editorial say clinton primary vote total trump knock opponentsi apologize,5364,16662,2016-03-17 13:08:00,2016-03-17 13:13:00,2038.71,2037.21,0
2016-03-17 12:28:17,reason lyin ted cruz lost much evangelical vote smart dont tolerate liarsa big problem,4645,14786,2016-03-17 12:28:00,2016-03-17 12:33:00,2037.94,2039.63,1
2016-03-17 12:19:55,crazy complaining defend yet bad show total hit piece tough,4135,13732,2016-03-17 12:19:00,2016-03-17 12:24:00,2034.47,2036.44,1
2016-03-17 10:40:53,great news cancelled additional debate many time people ask question beat cruz debating,5776,21511,2016-03-17 10:40:00,2016-03-17 10:45:00,2029.61,2030.66,1
2016-03-17 10:17:00,crazy supposedly lyin ted cruz show last night ted desperate lying getting worse ted cant win,4361,14397,2016-03-17 10:17:00,2016-03-17 10:22:00,2023.95,2024.73,1
2016-03-17 10:09:00,stuart stevens failed campaign manager mitt romneys historic loss telling republican party trump sad,4413,13535,2016-03-17 10:09:00,2016-03-17 10:14:00,2025.51,2025.54,1
2016-03-16 13:37:39,great job television morning glad side,2316,9299,2016-03-16 13:37:00,2016-03-16 13:42:00,2011.04,2013.1,1
2016-03-16 13:34:19,think beat hillaryclinton im looking forward trump president,3532,11582,2016-03-16 13:34:00,2016-03-16 13:39:00,2010.92,2011.74,1
2016-03-16 12:06:10,great last night much appreciate thank,3002,10549,2016-03-16 12:06:00,2016-03-16 12:11:00,2017.52,2017.31,0
2016-03-16 12:02:01,interviewed 30 enjoy,1436,7047,2016-03-16 12:02:00,2016-03-16 12:07:00,2017.45,2017.79,1
2016-03-16 11:35:33,interviewed 40 enjoy,1192,6016,2016-03-16 11:35:00,2016-03-16 11:40:00,2018.63,2018.04,0
2016-03-16 10:30:14,interviewed 15,1273,6197,2016-03-16 10:30:00,2016-03-16 10:35:00,2016.75,2016.02,0
2016-03-16 10:28:47,interviewed 00 big win last night,1321,6745,2016-03-16 10:28:00,2016-03-16 10:33:00,2015.93,2015.56,0
2016-03-15 15:03:34,ohio losing job mexico losing ford many others kasich weak illegal immigration need strong border,5446,16359,2016-03-15 15:03:00,2016-03-15 15:08:00,2012.45,2012.25,0
2016-03-15 14:53:41,watching john kasich interviewed acting innocent like nice guy remember second debate put,3459,11891,2016-03-15 14:53:00,2016-03-15 14:58:00,2011.98,2011.44,0
2016-03-15 14:36:09,rt mathematically statistically impossible kasich get would need remaining delegate b,5476,0,2016-03-15 14:36:00,2016-03-15 14:41:00,2013.52,2013.49,0
2016-03-15 13:43:25,#VoteTrump #SuperTuesday ✅ florida ✅ illinois ✅ missouri ✅ north carolina ✅ ohio #TrumpTrain,6735,15959,2016-03-15 13:43:00,2016-03-15 13:48:00,2013.02,2011.91,0
2016-03-15 13:37:24,north carolina lost manufacturing job ohio lost since going mexico etc win bring back,6092,13952,2016-03-15 13:37:00,2016-03-15 13:42:00,2012.98,2013.08,1
2016-03-15 13:24:01,rt friend #FL #OH #NC #IL #MO would honored #VOTE #SuperTuesday #LetsDoThis #MakeAmericaGreatAgain #T,3705,0,2016-03-15 13:24:00,2016-03-15 13:29:00,2011.01,2011.78,1
2016-03-15 12:38:37,big news declared winner cnmi rep caucus vote thank #SuperTuesday #VoteTrump,5496,15972,2016-03-15 12:38:00,2016-03-15 12:43:00,2010.29,2009.33,0
2016-03-15 12:10:10,good morning ohio additional information daughter #VoteTrump #SuperTuesday,3323,8632,2016-03-15 12:10:00,2016-03-15 12:15:00,2008.59,2008.18,0
2016-03-15 11:31:46,dont reward mitt romney let u last presidential race voting kasich voted nafta open border etc,5259,14206,2016-03-15 11:31:00,2016-03-15 11:36:00,2012.0,2011.09,0
2016-03-15 10:39:06,please remember candidate selffunding campaign kasich rubio cruz bought paid lobbyist,7489,19426,2016-03-15 10:39:00,2016-03-15 10:44:00,2011.21,2010.99,0
2016-03-15 10:25:53,bring job back america fix military take care vet end common core obamacare protectnd build wall,8086,19990,2016-03-15 10:25:00,2016-03-15 10:30:00,2007.41,2011.9,1
2016-03-14 15:24:15,look forward tampa afternoon wonderful crowd thank florida,3248,12177,2016-03-14 15:24:00,2016-03-14 15:29:00,2021.9,2023.64,1
2016-03-14 12:55:28,dont country dont border #VoteTrump video,7392,18006,2016-03-14 12:55:00,2016-03-14 13:00:00,2019.67,2020.31,1
2016-03-11 15:51:41,rt endorse time unite behind candidate beat hillary clinton return government,21496,0,2016-03-11 15:51:00,2016-03-11 15:56:00,2021.56,2021.71,1
2016-03-11 15:51:38,rt many people fight change dc leader outsider perspective vision gut ene,11644,0,2016-03-11 15:51:00,2016-03-11 15:56:00,2021.56,2021.71,1
2016-03-11 15:49:49,rt scrum video emerges suggest wapo reporter ben terris misidentifies lewandowski field incident breitbart htt,2253,0,2016-03-11 15:49:00,2016-03-11 15:54:00,2021.29,2021.17,0
2016-03-08 15:26:54,wishing father tremendous luck michigan mississippi idaho hawaii today amazing father,2540,9065,2016-03-08 15:26:00,2016-03-08 15:31:00,1983.55,1982.05,0
2016-03-08 15:23:49,make america great,9542,18495,2016-03-08 15:23:00,2016-03-08 15:28:00,1983.37,1982.56,0
2016-03-08 15:23:17,thank,2150,7689,2016-03-08 15:23:00,2016-03-08 15:28:00,1983.37,1982.56,0
2016-03-08 14:17:43,michigan mississippi idaho hawaii get vote join movement today video,4550,10791,2016-03-08 14:17:00,2016-03-08 14:22:00,1991.65,1992.6,1
2016-03-07 15:23:00,leaving north carolina big crowd fun,3385,11993,2016-03-07 15:23:00,2016-03-07 15:28:00,1997.13,1998.5,1
2016-03-07 13:55:14,congratulation adam scott folk trump national doral producing really great wgc tournament amazing finish,1990,8475,2016-03-07 13:55:00,2016-03-07 14:00:00,1999.51,1999.53,1
2016-03-07 13:10:22,using facebook twitter expose dishonest lightweight senator marco rubio record noshow senate scamming florida,5682,15537,2016-03-07 13:10:00,2016-03-07 13:15:00,2005.82,2004.65,0
2016-03-07 13:03:16,cannot let failing republican establishment could stop obama twice ruin movement million false ad,7247,18683,2016-03-07 13:03:00,2016-03-07 13:08:00,2003.99,2004.71,1
2016-03-07 12:03:59,lindsey graham tv much like failed candidate mitt romney nasty angry jealous failure zero credibility,5028,14751,2016-03-07 12:03:00,2016-03-07 12:08:00,2002.07,2002.53,1
2016-03-07 11:48:39,failed presidential candidate lindsey graham respect destroyed run brought got nasty,3026,10493,2016-03-07 11:48:00,2016-03-07 11:53:00,2004.14,2003.8,0
2016-03-04 12:29:12,mary kissel snl character right shes real person right #MorningJoe major loser clue,1630,5944,2016-03-04 12:29:00,2016-03-04 12:34:00,2001.55,2002.36,1
2016-03-04 12:27:21,get po wsj liar fantasy pundit air blah blah real dummy,1692,5735,2016-03-04 12:27:00,2016-03-04 12:32:00,2001.35,2002.38,1
2016-03-04 12:13:00,thank america #Trump2016,5957,13993,2016-03-04 12:13:00,2016-03-04 12:18:00,2003.37,2001.6,0
2016-03-03 15:51:29,miss tonight #GOPDebate hope ben follower join #TrumpTrain never forget,7864,23210,2016-03-03 15:51:00,2016-03-03 15:56:00,1992.74,1993.61,1
2016-03-03 15:23:09,go trump doral miami watch world golf championship,1893,7703,2016-03-03 15:23:00,2016-03-03 15:28:00,1989.07,1990.07,1
2016-03-03 14:27:12,people mad youre good gonna theyre best stop gonna happen #MAGA,2620,9928,2016-03-03 14:27:00,2016-03-03 14:32:00,1988.7,1986.3,0
2016-03-03 14:26:15,teaching gop lose four year ago enough romney want,3736,10844,2016-03-03 14:26:00,2016-03-03 14:31:00,1988.41,1987.21,0
2016-03-03 14:21:14,phony lawsuit trump u could easily settled want go court approval rating student easy win,3857,12072,2016-03-03 14:21:00,2016-03-03 14:26:00,1986.97,1988.41,1
2016-03-03 14:17:45,rt predicted trump reaching make peace republican establishment becomes inevitable party would,3728,0,2016-03-03 14:17:00,2016-03-03 14:22:00,1986.33,1987.43,1
2016-03-03 11:59:47,mitt romney beg endorsement four year ago,8029,20602,2016-03-03 11:59:00,2016-03-03 12:04:00,1980.88,1980.62,0
2016-03-03 11:47:21,one beat hillary clinton mitt romney doesnt know win hillary want part trump,9569,25358,2016-03-03 11:47:00,2016-03-03 11:52:00,1979.68,1980.26,1
2016-03-03 11:40:17,would great people florida vote guy senator never even show vote worst record marco rubio joke,5160,14920,2016-03-03 11:40:00,2016-03-03 11:45:00,1978.52,1979.33,1
2016-03-03 11:30:35,brought million people republican party dems going establishment want kill movement,6980,23365,2016-03-03 11:30:00,2016-03-03 11:35:00,1977.63,1979.2,1
2016-03-03 11:22:32,failed candidate mitt romney ran one worst race presidential history working establishment bury big r win,5444,15905,2016-03-03 11:22:00,2016-03-03 11:27:00,1979.89,1979.06,0
2016-03-02 12:25:10,fox call virginia trump hold big win trump big setback rubio needed win state,2258,8876,2016-03-02 12:25:00,2016-03-02 12:30:00,1973.59,1972.76,0
2016-03-02 12:23:13,marco rubio criticized ted cruz underperforming tonight wow #SuperTuesday,2531,8386,2016-03-02 12:23:00,2016-03-02 12:28:00,1973.94,1973.43,0
2016-03-02 12:23:02,look like rubio wont get delegate tx al didnt meet threshold,2138,7516,2016-03-02 12:23:00,2016-03-02 12:28:00,1973.94,1973.43,0
2016-03-02 12:22:39,nearly impossible path gop nomination rubio say,1747,5353,2016-03-02 12:22:00,2016-03-02 12:27:00,1973.66,1973.42,0
2016-03-02 12:16:08,record democrat would much rather face cruz trump true,2543,8479,2016-03-02 12:16:00,2016-03-02 12:21:00,1973.87,1974.57,1
2016-03-01 11:15:32,got endorsement brian france yesterday georgia also many sport great driver thank nascar georgia,4191,13264,2016-03-01 11:15:00,2016-03-01 11:20:00,1957.65,1960.33,1
2016-02-29 15:49:03,self funding campaign work american people #Trump2016 video,5664,15229,2016-02-29 15:49:00,2016-02-29 15:54:00,1938.81,1937.07,0
